@relation O_2class_20

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {C,I}

@data
34.15825309,6.48829983,C
34.06241606,7.25809122,C
33.14542249,5.77913843,C
34.54450274,3.83735928,C
34.59068453,1.88176080,C
35.29023044,-1.39401344,C
35.02821099,-2.74673472,C
36.45354388,-2.58199282,C
36.73287741,-3.44042494,C
36.20062844,-4.26421746,C
36.68971617,-7.29740029,C
37.70640308,-11.73437784,C
38.16145324,-16.39217127,C
38.09233870,-17.10897048,C
37.36085218,-18.01791199,C
35.77145466,-19.49843471,C
35.47850644,-22.00411463,C
35.76421375,-23.56523587,C
34.96032967,-24.40987043,C
34.09795216,-26.19443349,C
34.28266357,-26.62044966,C
34.54250613,-26.40619475,C
35.57841276,-24.98245717,C
35.74410537,-21.48951901,C
36.14680878,-18.00559453,C
36.20301740,-14.67937740,C
36.03426337,-12.40248686,C
35.04742406,-12.60641521,C
35.16218005,-10.93510629,C
35.22364028,-12.66114097,C
35.27775270,-14.85375411,C
34.58658452,-17.01304514,C
34.32358270,-17.46082024,C
33.89024587,-18.19685212,C
34.34474629,-18.72609687,C
34.76475084,-19.18456593,C
34.68586001,-18.59758729,C
34.77464014,-19.24044386,C
34.78454600,-22.00937776,C
34.78640349,-24.22697153,C
36.29671477,-25.72284451,C
38.69580221,-27.36713342,C
39.14363845,-29.55229306,C
39.84162223,-31.50990972,C
39.89581926,-33.12702767,C
41.61140629,-32.61109594,C
43.44243184,-33.08250885,C
43.66875533,-33.44203932,C
43.70005606,-35.05979047,C
44.61285326,-33.54019936,C
46.80846436,-32.92273031,C
50.13247074,-31.69050594,C
51.53885352,-31.24987546,C
52.89774872,-30.05863144,C
52.92836532,-28.15665948,C
55.32091014,-25.40970063,C
58.05240016,-24.65019747,C
61.14992524,-24.33999456,C
63.18608068,-18.57674275,C
62.52334572,-12.43629950,C
59.96717845,-11.78395545,C
56.32623993,-11.70621176,C
54.94382293,-7.22480275,C
54.79796329,-4.79679415,C
54.41157601,-2.86046514,C
53.07399035,-5.10741666,C
50.96501854,-7.30474987,C
49.78347572,-6.78442437,C
48.97985786,-5.50919911,C
48.11698532,-4.18161416,C
45.98049263,-3.21417362,C
43.38673764,-2.61375201,C
42.36642503,-2.39043132,C
41.45988423,-2.69571048,C
42.02002558,-1.91824155,C
40.81531115,-1.98317221,C
38.91078885,-2.28551234,C
36.81389562,-2.35562420,C
35.79280108,-2.34322224,C
36.96430965,-1.61709867,C
38.25627547,-1.03374344,C
39.57524362,-0.68717320,C
39.52846128,-1.02773646,C
38.38904524,-1.73564934,C
38.79821351,-1.92584596,C
38.77177546,-1.08997760,C
39.20711548,0.21326294,C
40.78327696,0.95886282,C
40.96181297,1.37590345,C
40.88684743,2.08652492,C
41.34020732,2.73114030,C
41.23549483,3.38256180,C
40.61925035,3.82084969,C
43.24925039,5.75467098,C
42.99134019,6.39868623,C
43.75315945,3.83314969,C
43.59101324,3.93719284,C
43.32448235,3.79119710,C
42.31850192,3.15308239,C
41.56943868,6.93346680,C
40.50316849,7.18175707,C
38.29814306,10.53523018,C
39.62689236,9.69325731,C
41.49950107,7.65330033,C
41.14455783,2.42284230,C
42.62981380,0.66267091,C
44.89096769,-2.08146754,C
46.17656816,-5.42785855,C
48.81273920,-9.65037639,C
51.16327691,-14.64214643,C
52.65256943,-19.68742457,C
54.70157198,-25.49801828,C
56.75206289,-31.76450269,C
55.55821546,-36.48987219,C
55.24213278,-42.99392527,C
53.83437295,-46.27405194,C
52.10754504,-52.95904111,C
50.28278395,-58.26881817,C
49.87277813,-60.77446448,C
46.78541774,-63.29528878,C
44.10760757,-67.52878469,C
43.98551359,-70.13138985,C
44.73277494,-69.56342560,C
45.96531720,-68.20594605,C
48.93458779,-66.66208603,C
49.22146296,-64.97713289,C
48.39615744,-62.20956660,C
48.76637159,-58.86021234,C
48.75310571,-55.30407855,C
48.77311706,-51.17570445,C
48.77322785,-47.11378336,C
48.55821789,-42.16462814,C
48.78599880,-37.90995534,C
52.66165274,8.06076965,C
51.53535257,10.33203342,C
50.42454549,10.71438187,C
50.70853458,12.49846544,C
49.68362374,13.22069901,C
49.27802533,14.23208746,C
48.85364578,14.45024372,C
47.52818480,14.30066148,C
47.02551661,14.52592499,C
47.30291632,15.01751050,C
47.32447662,15.45048016,C
45.67746424,15.34579896,C
44.63443763,15.22302835,C
42.54419139,14.92616260,C
42.21866067,15.01121460,C
43.32082227,15.19052382,C
42.40619541,13.68669367,C
40.97352300,10.60319079,C
41.33150793,8.66434308,C
42.74874381,7.80059245,C
43.06797066,5.12510689,C
43.53871458,1.61856115,C
41.92671240,-3.81362589,C
37.96426809,-9.67987728,C
35.46637565,-15.44442302,C
31.29436501,-21.13745150,C
34.01057777,-24.30272848,C
36.90486090,-26.47485688,C
37.85904439,-28.12005725,C
37.03049587,-28.63973167,C
35.35612278,-27.62551309,C
35.73330006,-27.30909842,C
35.59893612,-27.13795301,C
34.90473619,-25.30483929,C
34.93517382,-23.33290537,C
33.94921084,-21.49345409,C
33.12343175,-19.75544006,C
32.59925767,-18.11300521,C
31.77192070,-16.91229872,C
33.71059698,-16.40211488,C
33.55520032,-15.73965681,C
34.57952076,-13.67536380,C
36.20273140,-10.55867433,C
37.90407305,-7.54983750,C
39.45959615,-4.63643260,C
41.17816059,-1.72740712,C
38.61664780,-1.61360821,C
37.64719686,-2.05191629,C
37.58959403,-2.67553024,C
37.72180721,-3.55040319,C
37.54118449,-4.52041197,C
36.96517096,-5.45923734,C
36.59632709,-6.44019220,C
36.81823240,-7.15608526,C
37.18665461,-7.85266636,C
37.13831562,-8.63147157,C
39.46209110,-10.70556731,C
41.67878186,-13.41256723,C
42.98150512,-15.47114305,C
41.08381192,-17.87940461,C
42.36970059,-19.41292162,C
42.81011923,-21.81760419,C
43.78266651,-24.78724467,C
44.14225813,-27.99148146,C
44.85040958,-30.97047887,C
44.82722986,-34.49295944,C
46.33022135,-37.72324453,C
45.08137273,-40.72674264,C
43.25725728,-43.44706069,C
42.85280908,-46.90078707,C
44.40817717,-49.15870283,C
47.18024564,-51.82189210,C
46.96332917,-55.28813484,C
46.62960732,-58.74439935,C
48.66895259,-62.51091640,C
49.05901308,-66.80974748,C
49.35223884,-67.03714411,C
47.58425708,-66.28833243,C
46.07103032,-67.22507221,C
46.98695924,-69.43923656,C
46.95503955,-71.24665573,C
45.96896340,-71.24022303,C
46.77876984,-71.83639073,C
49.05507509,-72.62136401,C
49.19030448,-73.46465268,C
50.34623089,-74.41867954,C
49.73832760,-74.21513276,C
51.85996857,-75.67178454,C
54.16899944,-76.39292321,C
55.64886856,-77.35630877,C
54.39413099,-77.94845538,C
50.33301202,-75.78802402,C
52.49431480,-76.31636346,C
51.77396201,-75.93522932,C
49.11890140,-74.14439705,C
48.85247555,-73.15402293,C
46.71381167,-71.34444229,C
46.29660362,-71.34034852,C
46.32696398,-70.97803367,C
43.74886321,-69.19920335,C
42.17532697,-68.18672121,C
44.66583355,-67.95409508,C
46.94049343,-69.00338699,C
45.74089917,-68.68485786,C
47.29236557,-69.79721706,C
47.31510738,-70.20110629,C
47.60600485,-71.67888791,C
47.14744093,-71.68353903,C
46.34973590,-71.55559725,C
44.80688822,-71.61023099,C
42.78548858,-71.58769744,C
42.36352390,-71.94130626,C
39.56175192,-72.21609151,C
39.34618043,-72.29411825,C
40.66363201,-72.52409625,C
39.91796693,-73.21291357,C
38.81657612,-74.04633481,C
38.47227855,-74.75652662,C
38.43454632,-75.83581029,C
38.09060347,-76.64564960,C
37.94617283,-77.43108722,C
36.63363123,-79.00304352,C
34.30243535,-78.31409257,C
34.61057102,-79.38042055,C
34.02371921,-78.01729645,C
33.06165805,-74.34738747,C
32.76368920,-70.91288415,C
32.02172626,-70.03021437,C
33.44908978,-70.02905493,C
38.03460386,-70.26186193,C
43.80458562,-70.52198523,C
49.56320174,-71.24780765,C
56.52275537,-71.58196055,C
62.68115419,-73.21722077,C
65.55022588,-73.61790885,C
71.70240786,-73.25494773,C
78.64958999,-74.68871462,C
85.78969614,-77.85744844,C
88.30039684,113.60086437,C
83.07337739,109.44166531,C
80.71631287,98.88752352,C
75.75582516,99.39268088,C
70.83344553,100.90210012,C
67.27367444,100.51420884,C
63.82515222,102.60485562,C
62.82896159,103.95922618,C
61.56059591,108.06890515,C
60.09961946,107.00503299,C
60.39899662,106.95954338,C
62.70107107,103.94072335,C
64.07795118,95.86136645,C
64.38631224,87.04759439,C
65.80501308,78.24739871,C
67.81595498,69.94293469,C
68.79978085,61.41122813,C
67.81073021,47.84527083,C
64.81663793,34.99502543,C
61.42534750,24.41128394,C
58.46298387,16.08021232,C
53.46214818,12.13889973,C
50.36369158,12.44391757,C
46.21297032,6.31439166,C
41.33730535,0.84449490,C
36.06090453,-3.68339214,C
29.95507881,-6.89947414,C
28.17698065,-8.46236335,C
24.51912515,-9.37479140,C
22.66443658,-7.97689433,C
19.97059961,-5.83907539,C
17.34737815,-3.49568125,C
15.72638708,-0.64162235,C
12.67103830,1.03284081,C
11.70267622,2.74150865,C
10.47497874,3.84786382,C
8.73746975,3.69712712,C
8.15809649,3.66513793,C
9.20506854,1.91421159,C
11.72680988,2.27557553,C
13.79531122,1.01902339,C
18.92282760,0.58086261,C
22.39639698,-2.24963136,C
25.06515763,-3.88179302,C
26.26129047,-7.69560930,C
27.79090337,-11.25166818,C
32.14044729,-16.00023969,C
34.98741774,-21.74071764,C
36.23904486,-27.58573789,C
37.17401338,-33.61810967,C
37.84916155,-39.43314832,C
39.47349436,-44.69188911,C
42.38481756,-49.59699718,C
42.92157116,-54.11091763,C
42.40141713,-58.28525894,C
41.04893254,-62.83392111,C
39.75279751,-67.72316904,C
39.64049914,-71.30703444,C
39.38615696,-71.86104167,C
36.62784177,-70.97844544,C
35.94073297,-69.86324976,C
33.94782787,-66.71234294,C
34.86822834,-66.73164494,C
34.51932595,-65.63593017,C
34.01054343,-66.11084808,C
34.24258481,-66.72835896,C
34.55214165,-63.22766018,C
34.01256628,-61.76178721,C
34.96596795,-60.90764539,C
35.40110560,-60.12242606,C
36.54207136,-59.55803063,C
36.87950275,-59.13025877,C
39.14872041,-59.49973089,C
43.53333231,-59.28362728,C
46.67016065,-57.44350086,C
49.81598434,-53.72594771,C
52.01577585,-50.24983682,C
51.78606255,-45.42293251,C
51.36168072,-43.07160231,C
51.52975950,-40.31243422,C
52.91060102,-42.44182633,C
52.87188439,-44.06660237,C
51.14309739,-41.73854308,C
50.32161878,-39.21271304,C
52.47159947,-33.89326992,C
54.05305633,-25.43681365,C
55.74567810,-25.18130324,C
57.55805301,-20.51236771,C
57.27779167,-19.56908900,C
57.19913784,-19.31769122,C
57.05441727,-20.19750563,C
57.14963114,-23.54256501,C
55.93049510,-24.40922582,C
52.59971895,-29.87430800,C
53.25533927,-34.52088056,C
53.19505625,-38.34925684,C
53.85805400,-39.87359092,C
53.98123889,-46.73282587,C
53.77738724,-49.68754242,C
53.26456806,-54.38351817,C
51.91985384,-55.07595204,C
51.68993443,-57.46434897,C
52.47676010,-60.39279563,C
51.75785265,-61.79797921,C
50.62242680,-61.66766204,C
49.00942564,-64.61540782,C
48.27190626,-63.27538969,C
47.39692929,-59.99125382,C
47.38652489,-56.63152567,C
46.82407664,-52.85330635,C
44.46267290,-48.27156508,C
42.03101708,-41.65669103,C
37.06554058,-37.73162993,C
35.96831687,-32.51851628,C
32.13666028,-27.71260572,C
28.67633078,-24.56098967,C
27.55502781,-21.69240675,C
25.79337473,-16.01750398,C
23.18327927,-11.01367751,C
21.45079130,-7.18179643,C
19.59639534,-3.20995718,C
17.19045692,0.54889540,C
14.18023661,3.58584206,C
20.40118717,-71.63190320,C
19.33632171,-71.87524461,C
18.84695945,-71.45269672,C
19.82550016,-69.42852341,C
19.47494346,-69.76661690,C
20.55069777,-69.25362016,C
20.30018601,-68.31559170,C
21.49649845,-67.58649030,C
21.78119236,-64.79121211,C
22.40174717,-61.57990226,C
21.55830228,-59.06418081,C
22.82634382,-55.78607501,C
24.73355522,-52.24617779,C
25.77819828,-48.57989513,C
26.30621790,-45.94017545,C
27.38763412,-43.10646709,C
26.33029456,-40.98388543,C
27.32136872,-38.82875394,C
28.93968597,-36.60206192,C
30.20790651,-34.30248042,C
30.59185950,-31.79421242,C
32.15479806,-28.99374998,C
32.76340370,-26.37888935,C
32.51236673,-26.44265471,C
32.75001370,-23.23670758,C
32.11709335,-21.66896235,C
32.09825379,-21.69003890,C
31.35772543,-23.45622224,C
31.02381985,-26.13350067,C
30.30061500,-28.81764381,C
30.62401913,-30.32106927,C
31.73325657,-29.73421843,C
32.28134197,-29.17776348,C
33.04530006,-28.62718628,C
34.31147998,-27.60136593,C
35.69168910,-25.53879355,C
37.27657444,-22.31445915,C
37.18660564,-19.61684477,C
36.05338005,-18.07306258,C
35.43262516,-16.18788134,C
36.27737255,-14.26999613,C
36.13563274,-12.69846246,C
35.10649629,-11.86774423,C
34.84348759,-10.56055750,C
34.77899915,-9.50850229,C
34.45291278,-8.79276651,C
33.55117716,-8.18772442,C
32.53521335,-6.39023495,C
32.50503317,-3.64119471,C
33.05481675,-0.38541743,C
33.09019635,1.70455552,C
32.43459420,1.90400901,C
31.94842390,1.93573295,C
31.85673416,2.38799662,C
31.03539887,3.22231526,C
30.01599513,3.21868166,C
29.31029625,1.20354291,C
28.47980953,-2.55070431,C
27.48187278,-5.28003128,C
27.11182640,-7.85831128,C
26.18042887,-10.35184417,C
24.78216617,-12.98421146,C
25.66375197,-13.28727441,C
26.26665427,-13.73869999,C
27.62692941,-16.41045315,C
27.31476324,-20.84805399,C
27.97917897,-25.09870440,C
30.27027160,-29.32175530,C
31.10341978,-30.54023234,C
30.82700657,-31.98659109,C
30.52929605,-32.96775595,C
30.70834485,-33.99602797,C
31.81627609,-35.32484662,C
31.52210693,-36.21152238,C
32.64041792,-37.37133271,C
34.29311528,-38.77485714,C
36.40221666,-37.47328260,C
38.29829022,-33.48773555,C
39.62383241,-30.83441648,C
41.30323327,-27.19987721,C
42.58376789,-23.96249909,C
43.19804717,-21.59724372,C
42.60345085,-23.38867777,C
41.90212989,-23.15300951,C
40.01665960,-20.54785210,C
38.86201645,-17.83038493,C
38.37137931,-15.34441408,C
36.46038432,-12.93208584,C
35.94450178,-12.91768720,C
37.01764490,-12.61658325,C
37.04760158,-12.60390415,C
37.28242273,-12.16848865,C
36.38932974,-12.14385510,C
36.37691353,-12.12512702,C
35.43210397,-12.32861051,C
34.08354243,-12.69104021,C
32.70044279,-13.10612663,C
32.11137416,-13.45242452,C
31.56563148,-13.81159389,C
30.86083024,-14.35571214,C
30.26308563,-14.60494717,C
30.51783134,-14.19501741,C
31.28714302,-11.90454417,C
32.45176552,-11.94035870,C
35.48867069,-11.39406956,C
38.34216166,-12.80975697,C
38.01033174,-16.54112434,C
39.38148741,-19.56124705,C
39.48999774,-25.61756883,C
37.54872910,-30.90901672,C
37.36719013,-34.55530254,C
38.19154855,-37.91152035,C
36.97260753,-43.07266111,C
35.33332338,-46.12406935,C
33.63174377,-51.06715197,C
32.32530485,-54.12287630,C
31.72270037,-57.28508479,C
30.42183165,-58.68025108,C
29.53603657,-59.92697700,C
29.29824912,-61.61423807,C
29.85168348,-62.98650146,C
30.47065292,-63.72291076,C
30.18042617,-65.33492840,C
28.40908234,-67.95826159,C
26.98821077,-69.19342755,C
26.12636842,-70.27290728,C
27.31169954,-69.91956578,C
28.28316871,-68.81999783,C
30.88050428,-67.33516754,C
33.71510025,-65.85420632,C
35.33448621,-64.13647588,C
35.87333569,-61.57729550,C
37.57748028,-57.79342199,C
40.63251599,-54.59819960,C
42.05684000,-50.29778036,C
43.38302480,-45.77002035,C
44.71972507,-41.37467414,C
46.08554999,-35.82488555,C
47.02733368,-31.98748069,C
48.88193437,-29.59694033,C
47.83189666,-25.37756304,C
47.20824858,-21.10125354,C
46.88040392,-16.56198166,C
47.27586889,-11.94047650,C
46.49987820,-9.58101255,C
46.04959505,-5.43307150,C
45.62039025,-3.25311628,C
44.20921392,-3.64152214,C
42.47314717,-4.38790566,C
40.51667714,-3.89474262,C
38.55299731,-3.08809114,C
36.86357000,-2.13940992,C
36.93866111,-0.46883560,C
34.81736614,0.90752342,C
33.90892203,1.90785155,C
32.74940526,3.03725059,C
31.11094856,4.13953399,C
30.42133938,4.26081016,C
30.06693948,4.90390365,C
27.57387406,5.69755835,C
27.04484824,6.89338619,C
26.05030939,7.60590030,C
24.99489212,8.31439658,C
23.80995078,9.10602431,C
22.89150026,9.88724650,C
22.31093048,10.80466207,C
21.27739103,11.38407416,C
20.73082628,12.35524263,C
19.89296643,13.24475953,C
18.92745603,13.16189158,C
18.93182528,13.17998090,C
20.46081068,13.57870100,C
22.16989105,13.43754001,C
25.70606319,13.38029793,C
25.70195740,13.27390018,C
26.45420982,13.83071500,C
27.00725993,13.84232832,C
26.63671835,13.62169889,C
26.27422824,14.16103998,C
26.99286993,16.02362760,C
29.00210080,16.12455933,C
30.14232727,16.69214575,C
32.87448541,17.19778658,C
35.63360001,17.66331571,C
38.07737729,18.25503026,C
37.79990552,18.18347349,C
37.10970471,19.98718108,C
36.12482562,19.50254566,C
35.44583790,19.74497437,C
35.38199775,20.44688871,C
36.01439047,20.43799508,C
34.56048445,20.01155530,C
31.96260438,18.92552122,C
29.24481340,17.64548265,C
30.26450090,17.27167790,C
31.28394256,16.42255889,C
32.25611560,15.79379582,C
34.26904321,16.02918706,C
37.18420872,16.18018047,C
38.53800288,14.13837468,C
38.05020376,10.87979857,C
38.80905883,8.63208657,C
37.64005173,7.89324637,C
35.00286014,4.98693839,C
32.56228756,2.28925157,C
33.45800347,1.60631961,C
33.54587941,-3.14670175,C
33.75880887,-8.50180438,C
33.85917329,-14.86728825,C
34.76036209,-15.69506159,C
34.85005523,-12.56990036,C
35.63757596,-13.49468983,C
37.41337852,-14.92502182,C
38.52861440,-18.12228484,C
40.09205026,-16.22208206,C
38.57341651,-16.35712235,C
37.76928481,-16.93671034,C
35.27957339,-17.71458596,C
30.90536459,-18.22190713,C
29.13485004,-17.84496759,C
28.64960088,-14.84480379,C
27.55155305,-13.55490154,C
26.97461959,-13.63745441,C
26.95991693,-12.32731747,C
26.87047930,-11.52123033,C
27.17395703,-10.76924537,C
28.32980210,-8.49336655,C
29.52576413,-4.42258149,C
30.30040321,-0.63849666,C
30.44413455,-1.80913852,C
33.85009614,-4.50286751,C
35.50723947,-4.41502772,C
35.24817497,-4.00652785,C
35.08019451,-2.04220818,C
