@relation train_right.arff

@attribute Inspiration_Duration numeric
@attribute Expiration_Duration numeric
@attribute Respiration_Duration numeric
@attribute IE_Ratio numeric
@attribute Stretch numeric
@attribute Upper_Stretch numeric
@attribute Lower_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Inspiration_Duration_dist numeric
@attribute Expiration_Duration_dist numeric
@attribute Respiration_Duration_dist numeric
@attribute IE_Ratio_dist numeric
@attribute Stretch_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Lower_Stretch_dist numeric
@attribute Rate_of_Change_Max__dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Inspiration_Duration_ratio numeric
@attribute Expiration_Duration_ratio numeric
@attribute Respiration_Duration_ratio numeric
@attribute IE_Ratio_ratio numeric
@attribute Stretch_ratio numeric
@attribute Upper_Stretch_ratio numeric
@attribute Lower_Stretch_ratio numeric
@attribute Rate_of_Change_Max__ratio numeric
@attribute Rate_of_Change_Min__ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Magnitude_Median_ numeric
@attribute Magnitude_STD_ numeric
@attribute Magnitude_Quartile_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Mean_ numeric
@attribute Pitch_Median_ numeric
@attribute Pitch_STD_ numeric
@attribute Pitch_Quartile_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute Roll_STD_ numeric
@attribute Roll_Quartile_ numeric
@attribute RStime-WStime numeric
@attribute REtime-WStime numeric
@attribute RStime-WEtime numeric
@attribute REtime-WEtime numeric
@attribute RPStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
3890.62500000,3703.12500000,7593.75000000,1.05063291,2680.75466967,1071.74307883,-1609.01159084,108.52476658,-26.36325829,3023.43750000,843.75000000,3914.06250000,0.77654589,1461.60463445,553.06479234,-767.78645153,70.94741978,5.13803054,4.48648649,1.29508197,2.06369427,3.83320923,2.19887183,2.06629641,1.91270032,2.88803696,0.83689459,255.17702321,212.63176779,143.40545107,226.21714201,500.00000000,32.89421130,33.05820949,5.35035014,7.04378942,50.24846631,52.70544693,12.23968483,15.63610706,-2146.00000000,5447.75000000,-2646.00000000,4947.75000000,1244.62500000,nonpuff
890.62500000,3468.75000000,4359.37500000,0.25675676,1798.39599677,253.14295748,-1545.25303929,29.95696253,-35.19862416,0.00000000,843.75000000,679.68750000,-0.03437572,479.92444979,-299.30233253,-643.37065279,-11.36342997,-2.59607491,1.00000000,1.32142857,1.18471338,0.88192413,1.36400061,0.45822267,1.71336425,0.72499221,1.07962797,478.37495114,236.15363813,436.38277023,559.54467532,1625.00000000,32.05058660,31.38822401,4.30529584,4.32319142,21.71006666,22.11531505,17.51085782,24.03527297,3760.25000000,8119.62500000,2135.25000000,6494.62500000,3025.87500000,nonpuff
796.87500000,3093.75000000,3890.62500000,0.25757576,1539.11941723,697.89427791,-841.22513932,60.40441697,-50.16104514,-234.37500000,140.62500000,-257.81250000,-0.17797286,-12.73921179,127.06825618,121.31449438,3.38457956,-16.02647661,0.77272727,1.04761905,0.93785311,0.59138233,0.99179100,1.22260418,0.87396416,1.05935793,1.46950869,557.38454409,577.84056384,206.90740479,280.00922242,437.50000000,32.49408332,31.98201877,11.07875304,6.69246983,36.59197172,46.04456568,24.91802383,39.03896452,4666.50000000,8557.12500000,4229.00000000,8119.62500000,5025.87500000,nonpuff
1593.75000000,5484.37500000,7078.12500000,0.29059829,1146.66582541,184.12619171,-962.53963369,11.84732833,-26.15909742,468.75000000,2531.25000000,2929.68750000,-0.11769469,-426.17633296,-395.62770284,13.25554424,-48.28327479,9.13246451,1.41666667,1.85714286,1.70621469,0.71173962,0.72904062,0.31759371,0.98641565,0.19702660,0.74122810,215.42182604,151.18288624,162.71955617,75.92195584,562.50000000,66.65970628,67.37613641,4.92613298,7.33825702,-34.46075990,-39.66057126,10.72229195,15.05841145,1869.62500000,8947.75000000,1307.12500000,8385.25000000,2900.87500000,nonpuff
5296.87500000,2091.00000000,7387.87500000,2.53317791,1910.36046460,947.82083091,-962.53963369,61.77706774,-41.34339991,4265.62500000,-862.12500000,3239.43750000,2.19091600,337.51830623,368.06693635,13.25554424,1.28215785,-6.05183798,5.13636364,0.70806349,1.78088136,7.40128501,1.21459134,1.63486755,0.98641565,1.02119447,1.17148116,373.86334663,283.78609015,233.08081082,415.28036463,3125.00000000,30.95063137,32.37516949,9.57706029,16.34089541,54.32466063,54.35233272,13.30610608,12.68901323,4760.25000000,12148.12500000,1635.25000000,9023.12500000,6932.12500000,nonpuff
2203.12500000,3796.87500000,6000.00000000,0.58024691,1998.94467131,735.99505919,-1262.94961213,53.63525785,-55.39709129,1078.12500000,1007.81250000,1968.75000000,0.17195394,453.21373431,202.29002735,-287.15443419,-6.85965203,-19.80956517,1.95833333,1.36134454,1.48837209,1.42115330,1.29320351,1.37902964,1.29427737,0.88660778,1.55664350,21.75820086,15.04900197,14.64627103,18.48717297,1687.50000000,29.99654790,30.28342311,1.11592965,0.73067575,48.16115146,48.85219334,1.69850602,0.99049430,491.87500000,6491.87500000,-1195.62500000,4804.37500000,1007.50000000,nonpuff
843.75000000,2156.25000000,3000.00000000,0.39130435,1326.59042676,745.98535414,-580.60507262,30.44508454,-39.69121176,-492.18750000,-468.75000000,-1500.00000000,-0.12325609,17.09719133,186.15496781,337.37697114,-12.23698041,-6.56842496,0.63157895,0.82142857,0.66666667,0.76046333,1.01305634,1.33252030,0.63247977,0.71329924,1.19830532,90.18888201,75.46290656,49.95418127,45.83742959,437.50000000,35.20988230,34.69819240,7.36713808,13.01362517,48.90771955,48.07878154,6.49165101,9.17342560,3538.75000000,6538.75000000,3101.25000000,6101.25000000,3945.00000000,nonpuff
3046.87500000,4406.25000000,7453.12500000,0.69148936,2411.41184206,1057.77136885,-1353.64047321,79.56444453,-42.32602120,1593.75000000,1875.00000000,3421.87500000,0.11576821,1150.69635005,633.60675172,-435.65842946,41.85102855,-9.28188120,2.09677419,1.74074074,1.84883721,1.20108382,1.91273278,2.49377559,1.47458274,2.10971195,1.28089341,98.94741394,55.89875934,85.72965555,95.54883268,1250.00000000,33.12438055,32.69575993,4.15081861,3.42956197,18.46420673,18.41063989,1.72852791,2.67989939,1991.87500000,9445.00000000,741.87500000,8195.00000000,3788.75000000,nonpuff
2484.37500000,5859.37500000,8343.75000000,0.42400000,2905.59909821,1987.61705445,-917.98204376,60.18039785,-62.60235161,1148.43750000,3375.00000000,4570.31250000,-0.17074734,1684.86810382,1563.45243732,-220.57689805,21.28311000,-30.77459514,1.85964912,2.35849057,2.21118012,0.71290777,2.38021244,4.68595676,1.31628229,1.54716180,1.96691060,240.83116421,238.89073385,58.26676382,58.11931754,625.00000000,30.05120113,31.31491864,6.16419591,7.56117688,50.91763177,50.89202283,4.48571065,4.82287100,2929.37500000,11273.12500000,2304.37500000,10648.12500000,4788.75000000,nonpuff
2484.37500000,1500.00000000,3984.37500000,1.65625000,2392.27532170,742.48435926,-1649.79096245,79.18739877,-35.41185635,1429.68750000,-1593.75000000,-445.31250000,1.15625000,231.27136500,-195.84341086,-367.89156566,8.34454341,9.50379913,2.35555556,0.48484848,0.89947090,3.31250000,1.10702033,0.79128465,1.28698942,1.11778948,0.78840787,413.68470496,469.23985285,175.55930567,292.13457695,875.00000000,67.70070166,67.35088338,2.60102648,2.98353815,78.36084065,93.22459002,21.29249939,42.39489104,144.75000000,4129.12500000,-730.25000000,3254.12500000,1754.12500000,nonpuff
656.25000000,8296.87500000,8953.12500000,0.07909605,2964.33353043,932.93389120,-2031.39963923,112.07303146,-68.87825677,-539.06250000,4898.43750000,3867.18750000,-0.41624557,555.37146654,-5.39387892,-395.45741575,38.41378805,-21.48221978,0.54901961,2.44137931,1.76036866,0.15967979,1.23054388,0.99425160,1.24173067,1.52150669,1.45324928,422.79711351,343.07387249,372.66007695,370.34921075,2000.00000000,53.71529483,54.13334340,5.22924430,6.80832690,110.40441743,112.30796485,10.94557605,10.84446487,5394.75000000,14347.87500000,3394.75000000,12347.87500000,4051.00000000,nonpuff
656.25000000,5250.00000000,5906.25000000,0.12500000,2358.35542694,492.64370199,-1865.71172495,69.99106960,-100.78720103,-1148.43750000,3539.06250000,1734.37500000,-0.81596679,374.02672990,-44.06134399,-629.71009954,4.02548177,-50.01831739,0.36363636,3.06849315,1.41573034,0.13284210,1.18849031,0.91790399,1.50947352,1.06102397,1.98521602,661.38446953,604.29530024,289.90010281,469.54047599,687.50000000,62.37932725,72.73469709,21.04322431,40.32704611,37.85072954,95.67824466,98.23084329,196.13262646,5176.00000000,11082.25000000,4488.50000000,10394.75000000,5144.75000000,nonpuff
3140.62500000,3328.12500000,6468.75000000,0.94366197,3145.18960041,330.23417961,-2814.95542079,110.25239593,-45.82658092,890.62500000,984.37500000,2015.62500000,0.00269518,785.55857311,-206.47086636,-1296.57935920,41.71780894,5.62459411,1.39583333,1.42000000,1.45263158,1.00286427,1.33291585,0.61529919,1.85392505,1.60871176,0.89068094,456.92479537,416.35366059,154.51154076,91.75863856,750.00000000,65.17679729,64.30293896,5.19106665,8.75354438,-100.72785788,-93.16132287,32.15712104,41.74415760,3254.12500000,9722.87500000,2504.12500000,8972.87500000,5644.75000000,nonpuff
5156.25000000,1828.12500000,6984.37500000,2.82051282,4527.90625498,2086.40907425,-2441.49718072,143.90828774,-89.37564221,4218.75000000,304.68750000,4289.06250000,2.08155848,2745.52035367,1555.73462780,-1302.58874634,83.42946779,-38.89323995,5.50000000,1.20000000,2.59130435,3.81689727,2.54036247,3.93161775,2.14371683,2.37948240,1.77043164,666.91712636,601.71969389,209.54048965,252.57853058,625.00000000,76.21658895,75.04046491,6.44150676,4.97682949,-5.72948032,-3.98048139,63.04391410,96.67837207,-1949.62500000,5034.75000000,-2574.62500000,4409.75000000,2581.62500000,nonpuff
1171.87500000,3046.87500000,4218.75000000,0.38461538,1962.32773539,842.17003594,-1120.15769944,85.58852312,-54.98977049,46.87500000,1476.56250000,1546.87500000,-0.27180173,563.18316135,204.04374451,-268.93633418,32.29731645,-6.99452902,1.04166667,1.94029851,1.57894737,0.58593138,1.40251963,1.31975449,1.31594171,1.60605339,1.14573380,114.02390532,113.39807842,30.56080233,37.99360553,2812.50000000,37.16384838,37.48880002,2.38291828,3.46076647,38.77146582,39.13309847,6.20061062,7.55297990,2698.50000000,6917.25000000,-114.00000000,4104.75000000,1057.87500000,nonpuff
1968.75000000,1968.75000000,3937.50000000,1.00000000,1645.79615102,229.45064890,-1416.34550212,20.35857268,-48.12395615,375.00000000,117.18750000,-281.25000000,0.17142857,82.45879629,-198.30612879,-202.29480481,-21.77289721,3.09760192,1.23529412,1.06329114,0.93333333,1.20689655,1.05274536,0.53640447,1.16662797,0.48321534,0.93952543,238.82791660,150.08961245,260.02760408,140.27126822,1250.00000000,30.94779420,31.31670905,2.35741566,3.47604400,63.46241763,60.14777541,8.89300858,8.31698277,3245.37500000,7182.87500000,1995.37500000,5932.87500000,3964.12500000,nonpuff
1406.25000000,1406.25000000,2812.50000000,1.00000000,2042.81904877,976.67797836,-1066.14107041,81.44571621,-76.54868136,140.62500000,0.00000000,210.93750000,0.06451613,200.03404902,137.95494386,63.71757485,10.48482123,-0.84649464,1.11111111,1.00000000,1.08108108,1.06896552,1.10854986,1.16448212,0.94360571,1.14775492,1.01118190,193.39393867,189.79515389,54.54447493,79.34752059,2062.50000000,63.68647336,65.82318324,15.20127495,6.22998080,9.36600267,4.51323148,27.85971676,20.34115090,5807.87500000,8620.37500000,3745.37500000,6557.87500000,5151.62500000,nonpuff
1171.87500000,1593.75000000,2765.62500000,0.73529412,1864.69585036,1186.90925702,-677.78659334,86.46044703,-70.73176115,140.62500000,257.81250000,328.12500000,-0.03027365,-72.66742486,265.71935042,534.86926841,10.61373306,2.72444672,1.13636364,1.19298246,1.13461538,0.96045595,0.96249159,1.28845230,0.55892740,1.13993662,0.96291060,182.14958552,180.05008457,49.86540780,54.62764035,4687.50000000,33.34202337,34.17351697,3.20294111,3.01147833,23.53260657,24.68541326,6.91048776,10.33773490,7245.37500000,10011.00000000,2557.87500000,5323.50000000,3729.75000000,nonpuff
1218.75000000,1265.62500000,2484.37500000,0.96296296,2167.70126054,1363.62682454,-804.07443600,85.81416416,-94.07152676,187.50000000,-210.93750000,0.00000000,0.21436352,230.33798532,442.43691794,368.55902723,9.96745019,-22.53240047,1.18181818,0.85714286,1.00000000,1.28635277,1.11889251,1.48028850,0.68569972,1.13141572,1.31496611,174.46437271,154.38329112,96.36698808,119.47154778,2000.00000000,31.19278962,30.74720668,3.06310969,3.50134759,41.66675167,43.05911278,5.60541398,8.68194701,1511.00000000,3995.37500000,-489.00000000,1995.37500000,729.75000000,nonpuff
937.50000000,1218.75000000,2156.25000000,0.76923077,1676.30186269,937.02921897,-739.27264372,70.35126963,-74.56592431,-46.87500000,-398.43750000,-328.12500000,0.10888594,-166.51183104,33.25219391,306.47096557,-1.63793174,-20.69789362,0.95238095,0.75362319,0.86792453,1.16489255,0.90964261,1.03679248,0.70693489,0.97724754,1.38423334,159.24330699,155.88947247,56.10979383,74.11246117,4187.50000000,31.88140402,32.46121274,2.51833398,3.64335562,21.90854847,21.97306015,3.57786331,4.82508667,5057.87500000,7214.12500000,870.37500000,3026.62500000,1807.87500000,nonpuff
1031.25000000,1218.75000000,2250.00000000,0.84615385,1500.81397154,1139.21225083,-361.60172072,71.22446303,-54.69353281,-117.18750000,-585.93750000,-562.50000000,0.14089069,-158.48395221,374.39579000,459.04625517,6.81678917,0.03128847,0.89795918,0.67532468,0.80000000,1.19977038,0.90448734,1.48952371,0.44062952,1.10583815,0.99942826,56.35316651,40.84023898,42.29932332,52.66838193,5812.50000000,29.91713735,32.50896218,6.17039572,7.85238799,52.36786137,52.84447089,5.40330203,6.09663921,8464.12500000,10714.12500000,2651.62500000,4901.62500000,3682.87500000,nonpuff
1453.12500000,6093.75000000,7546.87500000,0.23846154,2407.37587654,1363.33301850,-1044.04285805,43.99477201,-47.50048447,468.75000000,4312.50000000,4781.25000000,-0.39977376,1020.06258074,771.95225880,-198.35867452,-7.64587780,-8.87974625,1.47619048,3.42105263,2.72881356,0.37362637,1.73527918,2.30533881,1.23455408,0.85194071,1.22992171,41.01241896,28.68808937,33.10059307,25.02268269,5687.50000000,33.42056237,34.03795734,5.92178085,10.27954459,34.12688939,34.52968704,4.19433669,7.35784709,6932.87500000,14479.75000000,1245.37500000,8792.25000000,2698.50000000,nonpuff
3234.37500000,1312.50000000,4546.87500000,2.46428571,3153.79038721,923.04973114,-2230.74065607,84.81386080,-36.29042168,1851.56250000,-93.75000000,1551.18750000,1.35476963,890.80506625,142.71770500,-931.55314810,4.93076507,17.97074018,2.33898305,0.93333333,1.51780685,2.22104551,1.39364156,1.18289356,1.71702748,1.06172476,0.66881026,733.08536033,626.55464158,365.50836535,536.88463893,687.50000000,68.63750632,71.26397956,9.14652931,6.10989950,4.23129449,43.99517319,97.84617067,167.67437873,2636.00000000,7182.87500000,1948.50000000,6495.37500000,5182.87500000,nonpuff
2953.12500000,4265.62500000,7218.75000000,0.69230769,4712.82040566,3018.96772420,-1693.85268146,125.94894352,-134.72824700,1898.43750000,2835.93750000,4664.06250000,0.03138815,2726.73655879,2616.75237896,-282.78617100,49.73829555,-59.69703219,2.80000000,2.98360656,2.82568807,1.04749164,2.37292117,7.50584919,1.20040598,1.65264234,1.79562929,401.74512076,338.92679082,167.72279433,121.35617441,1500.00000000,66.16541084,69.79799626,11.55958392,19.87162751,73.11452220,87.57579961,81.13394394,48.68310012,580.50000000,7799.25000000,-919.50000000,6299.25000000,2033.62500000,nonpuff
1078.12500000,1218.75000000,2296.87500000,0.88461538,1452.50261503,890.52915655,-561.97345848,46.32429255,-60.66832440,-210.93750000,-984.37500000,-2179.68750000,0.30920060,-98.48043112,396.67989013,533.65101698,0.68449667,-10.73354073,0.83636364,0.55319149,0.51308901,1.53735256,0.93650451,1.80324082,0.51292525,1.01499780,1.21495118,68.01228755,35.71331788,74.57259216,73.65482501,6937.50000000,46.00834337,46.07614524,1.67668601,1.44774588,82.25504435,81.83867591,3.76756236,3.10708809,5920.75000000,8217.62500000,-1016.75000000,1280.12500000,61.37500000,nonpuff
703.12500000,1781.25000000,2484.37500000,0.39473684,1726.03199917,205.61776522,-1520.41423395,39.02590112,-137.77610663,-421.87500000,-421.87500000,-937.50000000,-0.08802178,-493.27215594,-700.45917869,-318.13782206,-37.05626147,-73.47576221,0.62500000,0.80851064,0.72602740,0.81766917,0.77773567,0.22693190,1.26461288,0.51294416,2.14269625,167.23709624,147.95140867,84.47156473,87.95761007,4500.00000000,32.78853040,31.59352402,3.64319504,5.57790407,116.50322616,121.08848102,12.09447249,15.25137429,5264.50000000,7748.87500000,764.50000000,3248.87500000,1467.62500000,nonpuff
2906.25000000,3703.12500000,6609.37500000,0.78481013,1209.32641659,580.67820861,-628.64820798,35.42279719,-46.76716171,1429.68750000,-726.56250000,468.75000000,0.21909584,-3.16398204,66.83944356,0.00000000,-3.88384095,-17.68030360,1.96825397,0.83597884,1.07633588,1.38729063,0.99739051,1.13007863,1.00000000,0.90119122,1.60784508,369.13086592,388.77854015,46.82972507,65.44367504,125.00000000,38.26001858,39.33627076,3.40130134,4.90665380,24.15488282,23.86090857,5.46692024,8.19148355,1600.12500000,8209.50000000,1475.12500000,8084.50000000,4381.37500000,nonpuff
1312.50000000,750.00000000,2062.50000000,1.75000000,651.96899726,516.15298557,-135.81601169,28.04853148,-27.17888135,257.81250000,-1500.00000000,-1523.43750000,1.21853147,-448.52345235,35.38482356,432.24131640,-20.78777137,0.21966049,1.24444444,0.33333333,0.57516340,3.29276316,0.59243387,1.07360060,0.23908857,0.57433773,0.99198277,152.35662653,109.75841776,133.90670630,206.76567624,5437.50000000,30.75074432,31.29725139,4.89866950,3.64091441,7.52656394,7.50632338,6.40895675,5.20609683,6786.37500000,8848.87500000,1348.87500000,3411.37500000,2661.37500000,nonpuff
1546.87500000,2062.50000000,3609.37500000,0.75000000,2007.18208535,583.96943342,-1423.21265193,69.59418550,-37.44110800,351.56250000,93.75000000,421.87500000,0.14767442,648.53772640,84.60103566,-604.56103835,15.08559889,2.65394062,1.29411765,1.04761905,1.13235294,1.24517375,1.47734179,1.16941608,1.73848390,1.27675638,0.93380877,56.05588956,45.82710744,38.56063501,34.03944157,3750.00000000,48.67591060,47.83882295,2.07831524,2.19163591,113.65279694,113.84313407,2.07579370,3.07704595,4716.25000000,8325.62500000,966.25000000,4575.62500000,2513.12500000,nonpuff
1640.62500000,1781.25000000,3421.87500000,0.92105263,1884.18090844,882.79803304,-1001.38287539,82.14735406,-27.97814756,398.43750000,-140.62500000,187.50000000,0.27787081,503.17295179,322.02956335,-98.24273227,28.92840941,12.43178082,1.32075472,0.92682927,1.05797101,1.43202529,1.36435196,1.57426475,1.10877906,1.54357353,0.69235826,264.42542509,232.93965474,185.02413511,109.37979815,625.00000000,42.06163356,41.19349628,7.45079449,14.20336860,44.26109858,45.50933496,14.71762119,20.32986714,3747.50000000,7169.37500000,3122.50000000,6544.37500000,4763.12500000,nonpuff
1640.62500000,1781.25000000,3421.87500000,0.92105263,1884.18090844,882.79803304,-1001.38287539,82.14735406,-27.97814756,398.43750000,-140.62500000,187.50000000,0.27787081,503.17295179,322.02956335,-98.24273227,28.92840941,12.43178082,1.32075472,0.92682927,1.05797101,1.43202529,1.36435196,1.57426475,1.10877906,1.54357353,0.69235826,117.12063770,91.02610745,72.92744070,75.66627407,437.50000000,57.63810186,57.53952106,1.99103050,3.07778721,43.06019639,43.15078507,2.95638777,3.27792199,935.00000000,4356.87500000,497.50000000,3919.37500000,2138.12500000,nonpuff
609.37500000,1781.25000000,2390.62500000,0.34210526,992.58730943,-7.10043122,-999.68774065,3.62523723,-36.88094720,-585.93750000,-70.31250000,-773.43750000,-0.32017544,56.60516220,-414.08217109,-452.15412483,-32.44028563,-8.35121682,0.50980392,0.96202532,0.75555556,0.51655629,1.06047675,-0.01744656,1.82580158,0.10051808,1.29271979,68.47916087,60.78967463,43.10772350,52.96688840,2437.50000000,48.90820838,49.39341723,1.36237613,1.48490911,69.42801135,68.77127004,1.95031859,2.79392851,2104.50000000,4495.12500000,-333.00000000,2057.62500000,276.37500000,nonpuff
2062.50000000,1734.37500000,3796.87500000,1.18918919,3890.05897817,1695.12457563,-2194.93440254,47.54751100,-133.53787997,867.18750000,-70.31250000,726.56250000,0.52690849,2921.79178722,1281.18854866,-1659.20978200,8.56594983,-101.98607239,1.72549020,0.96103896,1.23664122,1.79559692,4.01754703,4.09513660,4.09713184,1.21974363,4.23233692,65.63701281,42.51412338,54.36079665,73.31367634,6937.50000000,49.55203116,49.75209822,2.03265088,1.95955154,56.76900037,57.54366298,8.14251750,10.89168985,7870.12500000,11667.00000000,932.62500000,4729.50000000,2995.12500000,nonpuff
1312.50000000,1500.00000000,2812.50000000,0.87500000,872.37352651,500.89726304,-371.47626347,40.17895787,-33.04358688,46.87500000,-351.56250000,-328.12500000,0.24807692,-181.16875818,50.74436886,229.75979041,-0.69896760,0.01936266,1.03703704,0.81012658,0.89552239,1.39570552,0.82803846,1.11272696,0.61785427,0.98290110,0.99941437,50.03003349,40.38312954,31.42586462,45.27805411,3437.50000000,70.33478180,70.67918007,1.27585449,1.02300076,5.23760096,4.89317534,1.85807723,2.37567212,6088.87500000,8901.37500000,2651.37500000,5463.87500000,3963.87500000,nonpuff
1593.75000000,2437.50000000,4031.25000000,0.65384615,1602.60143935,1276.03263951,-326.56879983,69.68527307,-38.43820498,328.12500000,585.93750000,890.62500000,-0.01454034,549.05915466,825.87974532,239.19651070,28.80734760,-5.66142857,1.25925926,1.31645570,1.28358209,0.97824561,1.52115531,2.83466497,0.57721602,1.70471648,1.17272683,10.05796972,6.47069005,13.09895545,4.54527185,5562.50000000,71.03514990,71.07337018,0.54364823,0.27524127,12.73286375,13.01095209,1.18429885,0.88387491,4776.37500000,8807.62500000,-786.12500000,3245.12500000,807.62500000,nonpuff
796.87500000,5531.25000000,6328.12500000,0.14406780,925.11985910,208.35813498,-716.76172412,19.80729366,-22.68470467,-492.18750000,3562.50000000,3140.62500000,-0.42620247,413.02294693,30.93511140,-394.50512245,1.36925904,-5.47647724,0.61818182,2.80952381,1.98529412,0.25263073,1.80653278,1.17435793,2.22419563,1.07426274,1.31824761,62.53155401,45.12476458,54.04332369,80.50524979,5562.50000000,57.25487468,57.30588623,0.68704938,0.79146513,42.49227733,36.93132788,10.76499461,18.48235944,7166.12500000,13494.25000000,1603.62500000,7931.75000000,2400.50000000,nonpuff
1406.25000000,2015.62500000,3421.87500000,0.69767442,1661.92788825,413.96430710,-1247.96358115,64.42054492,-35.43892319,-117.18750000,46.87500000,-234.37500000,0.05936353,-293.06507900,-235.56134636,44.71965372,-1.81989518,22.78964113,0.92307692,1.02380952,0.93589744,1.09300096,0.85009405,0.63733327,0.96540556,0.97252592,0.60861750,248.23476516,82.53467423,264.36379315,459.44471265,937.50000000,41.43080388,42.98962015,4.67636307,1.30233837,53.48334075,52.61950984,4.23722942,2.56267859,-184.87500000,3237.00000000,-1122.37500000,2299.50000000,283.87500000,nonpuff
4265.62500000,1687.50000000,5953.12500000,2.52777778,2979.43095126,2132.60751152,-846.82343974,124.96878438,-108.22865077,2695.31250000,-187.50000000,2296.87500000,1.81695157,1186.03737575,1457.02839353,296.08613404,61.36908053,-53.33317654,2.71641791,0.90000000,1.62820513,3.55611222,1.66133692,3.15671023,0.74093652,1.96492714,1.97154050,59.55961759,56.17186598,22.98506788,26.04012263,1375.00000000,41.65715119,41.91833621,1.48481348,2.76227659,76.96542395,77.66056485,1.60726995,2.62475953,-1372.37500000,4580.75000000,-2747.37500000,3205.75000000,1518.25000000,puff
562.50000000,1546.87500000,2109.37500000,0.36363636,2046.43886393,1126.68693430,-919.75192964,62.77886277,-87.67190358,-843.75000000,-375.00000000,-1265.62500000,-0.34417520,453.69016036,546.95269234,11.19623770,6.74674343,-48.66579409,0.40000000,0.80487805,0.62500000,0.51374742,1.28484730,1.94345418,0.98797330,1.12040850,2.24764543,71.67593785,76.45422997,34.55553651,44.31639980,1125.00000000,41.02244092,41.04908204,0.54131361,0.66230969,76.68903598,76.63980916,2.58217258,3.74557617,2252.62500000,4362.00000000,1127.62500000,3237.00000000,1690.12500000,puff
3234.37500000,1218.75000000,4453.12500000,2.65384615,2478.75172250,1290.08554199,-1188.66618051,82.32436708,-102.78554412,1898.43750000,-960.93750000,820.31250000,2.07649368,1064.89450695,769.74732061,-268.91425087,29.55011144,-67.64056945,2.42105263,0.55913978,1.22580645,4.59657884,1.75318391,2.47932112,1.29237694,1.55993422,2.92461568,92.34252576,88.76222435,47.64429550,59.01174830,937.50000000,43.00277919,42.92630014,0.60236294,1.03786344,68.55534694,69.75290909,4.06726433,7.11368566,-716.12500000,3737.00000000,-1653.62500000,2799.50000000,1580.75000000,puff
2859.37500000,1453.12500000,4312.50000000,1.96774194,1814.12785613,921.84909739,-892.27875874,48.30249223,-70.67642433,1664.06250000,-796.87500000,890.62500000,1.34652981,725.75327430,492.90393766,-259.74032948,10.49805049,-44.83076219,2.39215686,0.64583333,1.26027397,3.16758458,1.66682306,2.14910712,1.41063170,1.27769357,2.73455654,32.30842222,32.12080959,12.48637551,20.94344625,1062.50000000,42.28800957,42.28057673,0.47247481,0.40703755,64.97332176,65.02937458,1.30341725,1.72225689,-270.25000000,4042.25000000,-1332.75000000,2979.75000000,1526.62500000,puff
4125.00000000,843.75000000,4968.75000000,4.88888889,2089.98067145,831.12162364,-1258.85904781,56.21708566,-72.33541630,2906.25000000,-1312.50000000,1195.31250000,4.28282828,958.77589387,402.17646391,-590.94202241,13.82588116,-39.75717366,3.38461538,0.39130435,1.31677019,8.06666667,1.84757058,1.93759413,1.88475364,1.32614976,2.22035968,89.96778597,98.78013293,48.15899299,81.75318316,937.50000000,42.67528404,42.55802697,1.14950916,1.34785667,65.04869601,66.33230698,3.11468273,4.56359037,-926.50000000,4042.25000000,-1864.00000000,3104.75000000,2261.00000000,puff
3328.12500000,1640.62500000,4968.75000000,2.02857143,2662.41167589,1650.18462240,-1012.22705349,85.17816543,-58.77685718,2109.37500000,-703.12500000,1195.31250000,1.53976546,1499.11177282,1193.62553294,-197.03114154,38.55382302,-26.18052122,2.73076923,0.70000000,1.31677019,4.15005453,2.28867179,3.61439441,1.24169790,1.82690331,1.80317374,106.19400202,97.10788214,47.09328458,58.66802860,687.50000000,43.80331488,44.10098172,1.11873047,1.70193328,72.29378020,73.08713923,2.57679097,3.50025884,-676.50000000,4292.25000000,-1364.00000000,3604.75000000,1964.12500000,puff
1171.87500000,1687.50000000,2859.37500000,0.69444444,2559.93801670,1877.19094613,-682.74707057,97.08131792,-90.39258270,23.43750000,-562.50000000,-820.31250000,0.14948397,1406.44810467,1385.18269202,43.88427778,53.64854205,-62.68702526,1.02040816,0.75000000,0.77707006,1.27430241,2.21929814,3.81536474,0.93960586,2.23520869,3.26261556,80.38781952,77.60501041,42.29167355,59.35193574,937.50000000,41.09389171,41.11220835,0.86609981,1.28212623,74.55250482,74.43420873,2.50685106,3.41268537,1214.12500000,4073.50000000,276.62500000,3136.00000000,1448.50000000,puff
