@relation LR_2class_10

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {L,R}

@data
61.35753924,-13.68744316,L
64.73333996,-11.19518070,L
62.99345911,-8.57139511,L
58.65808707,-6.14212624,L
52.82113424,-4.10524296,L
50.63294777,-1.46145428,L
51.68448933,1.54657577,L
52.31757619,4.34929951,L
49.58177772,1.39664043,L
45.17822909,-1.96669727,L
38.70693853,-2.80940316,L
34.35227551,-2.80098621,L
34.34643244,-1.95474925,L
34.60849576,-1.55488144,L
34.93077473,-1.62782588,L
34.86338172,-3.04673882,L
32.46692346,-5.42112401,L
32.84660979,-5.92633672,L
33.13405947,-4.27179129,L
33.40877501,-2.52608535,L
35.08582570,-1.96054155,L
37.13126803,-1.89797860,L
39.41727482,-1.27648004,L
41.73052317,-0.48249015,L
44.13368701,0.39585338,L
44.26142309,1.41011294,L
44.75931042,3.21522745,L
45.64075224,3.93413764,L
46.26541232,4.30781811,L
48.22134793,5.81890403,L
50.90137364,7.95297866,L
47.78819885,8.59170598,L
43.38101482,8.84474064,L
40.44900379,8.72136125,L
36.14165229,7.79715604,L
34.87161131,6.96612768,L
41.03364242,9.12108384,L
39.62185343,9.08997107,L
41.27566961,3.41006742,L
40.06951391,2.73405653,L
38.66090477,1.77724057,L
38.99918398,0.39746650,L
40.44275892,5.83210943,L
40.49123154,6.26842111,L
39.59796908,12.42128416,L
42.91711440,11.87524647,L
41.74978007,6.47993952,L
41.99583106,-3.86528778,L
43.78612514,-2.28836511,L
50.22075045,-9.11261070,L
55.28021321,-18.84681390,L
59.96258034,-31.36219437,L
56.79531988,-48.93348612,L
55.86193779,-61.53041290,L
52.62954791,-72.27065569,L
51.43732243,-76.76570615,L
51.38700341,-78.45963763,L
53.68406031,-79.55538654,L
49.10268150,-80.10692051,L
44.46421720,-78.82902996,L
40.87241705,-77.66739716,L
39.94703686,-73.73213986,L
37.86561251,-71.22321509,L
34.09973334,-70.94668671,L
35.16157682,-68.53058471,L
36.87199360,-63.34572583,L
38.50813843,-58.42885298,L
41.37963993,-53.95247192,L
46.58737131,-46.53795895,L
49.48995930,-39.20968347,L
52.90195260,-29.23893377,L
59.15024756,15.90331611,L
60.77507242,18.63628816,L
59.54582695,18.32955275,L
59.29243483,18.72231482,L
55.76182972,17.64475044,L
51.05868873,15.87627772,L
47.83043382,14.49378710,L
44.15691083,15.02885002,L
42.18895310,14.40414315,L
42.75023972,14.77834284,L
39.26753274,13.53259972,L
35.17713005,11.88554507,L
35.30735663,12.31607463,L
36.08233814,12.82737448,L
39.08685180,13.88714635,L
40.19301975,14.88679766,L
41.20942037,15.90304510,L
40.65134723,14.81153836,L
42.25343671,15.82815113,L
44.18102025,15.82960565,L
47.75989003,14.00701360,L
51.04450976,7.71956485,L
51.45913279,0.33989422,L
53.62544329,-4.17041209,L
47.75826140,-11.18052353,L
45.31888803,-19.98890787,L
37.10987757,-31.47543169,L
28.06901301,-36.94490863,L
22.08733194,-40.34467093,L
15.03858587,-42.64642386,L
18.34487148,-43.47372862,L
